"","i","j","cosSim"
"1418","Soo05Reg","Arr12Reg",0.103509833901353
"1435","Soo05Reg","Faz15Jou",0.103509833901353
"1350","And05Reg","Mor13Tow",0.103448275862069
"487","Mir86Urb","Mod15Qua",0.103417537999004
"2095","Luc14Eco","Mod15Qua",0.103417537999004
"1023","Bat01Urb","Eec04The",0.102899151085505
"96","Oka79Reg","Nis08Jou",0.102868899974728
"1497","Soo07Urb","Gan13Eco",0.102868899974728
"1984","Gan13Eco","Ezz15Rev",0.102868899974728
"1684","Gie10Jou","Gab11Jou",0.102597835208515
"1895","Gul12Age","Del13Eur",0.102418311299838
"1186","Bla03Jou","Ama14Int",0.102062072615966
"2033","Mor13Tow","Faz15Jou",0.101709525543122
"1746","Hol10Nat","Sch12Reg",0.101476513723761
"885","Bra99Jou","Bos08Reg",0.101273936708367
"1096","Knu01Ame","Ven13Oec",0.101144347484835
"1100","Knu01Ame","Luc14Eco",0.101144347484835
"1757","Hol10Nat","Luc14Eco",0.101144347484835
"1766","Hol10Nat","Man16Reg",0.101144347484835
"1581","LeG08Emp","Cie16Mis",0.101129979369486
"1259","Del04Con","Roz11Ame",0.101079739143854
"255","Sua80Jou","Par83Jou",0.100503781525921
"1901","Gul12Age","Ama14Int",0.100503781525921
"1987","Gan13Eco","Mod15Qua",0.100503781525921
"1902","Gul12Age","Ara14Eco",0.100503781525921
"1161","Bla03Jou","Soo05Reg",0.100222965717159
"1522","Bos08Reg","Hol10Nat",0.100167084494127
"1702","Gie10Jou","Ezz15Rev",0.100125234864352
"1870","Ber12Cit","Gul12Age",0.099840382978859
"950","Gab99Qua","Del13Eur",0.0996270962773436
"1894","Gul12Age","She12Com",0.0994729462603988
"802","Kru96Jou","Iye13Eur",0.0993807989999907
"1879","Ber12Cit","Ama14Int",0.0993399267798783
"7","Pop74Sov","Mir86Urb",0.0990147542976674
"257","Sua80Jou","Mir86Urb",0.0990147542976674
"1667","XuZ09Urb","Ama14Int",0.0990147542976674
"1159","Bla03Jou","And05Reg",0.0984798246447919
"1834","Roz11Ame","Kum14Jou",0.0984798246447919
"411","Par85Jou","Ber12Cit",0.0983210288016693
"1589","Nis08Jou","Hol10Nat",0.0982946374365981
"1574","LeG08Emp","Luc14Eco",0.0981104910251593
"2088","Kum14Jou","Li_16Wor",0.098058067569092
"927","Gab99Qua","Del04Con",0.0977647433475689
"74","Oka79Reg","Cam90Jou",0.0975900072948533
"624","Cam90Jou","Soo07Urb",0.0975900072948533
"652","Cam90Jou","Ezz15Rev",0.0975900072948533
"1787","Pen10Phy","Faz15Jou",0.0975900072948533
"1489","Soo07Urb","Gab11Jou",0.0975900072948533
"445","Mir86Urb","Bat01Urb",0.0970142500145332
"1050","Bat01Urb","Ven13Oec",0.0970142500145332
"1054","Bat01Urb","Luc14Eco",0.0970142500145332
"1899","Gul12Age","Mor13Tow",0.0969762275752854
"1273","Del04Con","Kum14Jou",0.0962250448649376
"1636","Dim09Urb","Ama14Int",0.0962250448649376
"2067","Ama14Int","Ziq16Asi",0.0962250448649376
"2068","Ara14Eco","Kum14Jou",0.0962250448649376
"2076","Ara14Eco","Cie16Mis",0.0962250448649376
"1712","Gon10Jou","Pen10Phy",0.0960030721474639
"1682","Gie10Jou","Hol10Nat",0.095672974646988
"1310","Eec04The","Mor13Tow",0.0955394632947723
"1566","LeG08Emp","Gan13Eco",0.0953462589245592
"1907","Gul12Age","Faz15Jou",0.0953462589245592
"958","Gab99Qua","Kum14Jou",0.0952500952501429
"1643","Dim09Urb","Ign15Dis",0.0952380952380952
"943","Gab99Qua","Gab11Jou",0.0946603057078441
"1401","Cra05Con","Cie16Mis",0.0944911182523068
"1431","Soo05Reg","Kum14Jou",0.0944911182523068
"143","Mal80Env","Gab99Qua",0.0943333261273157
"1046","Bat01Urb","Gan13Eco",0.0942809041582063
"1673","XuZ09Urb","Faz15Jou",0.0939336436627724
"1717","Gon10Jou","Gul12Age",0.0937958099221084
"1270","Del04Con","Ven13Oec",0.0933520056018673
"2042","Ven13Oec","Ara14Eco",0.0933520056018673
"2112","Ezz15Rev","Mod15Qua",0.0930484210398471
"319","Par83Jou","Alp89Jou",0.0930484210398471
"1827","Roz11Ame","Gan13Eco",0.0928476690885259
"2029","Mor13Tow","Kum14Jou",0.0928476690885259
"1174","Bla03Jou","Roz11Ame",0.0928476690885259
"1929","Sch12Reg","Ign15Dis",0.0926979549318643
"1608","Nis08Jou","Bre15Int",0.0924500327042049
"1956","Del13Eur","Gan13Eco",0.0924500327042049
"955","Gab99Qua","Ven13Oec",0.0924061655450546
"959","Gab99Qua","Luc14Eco",0.0924061655450546
"436","Mir86Urb","Alp89Jou",0.0916698497028211
"604","Alp89Jou","Man16Reg",0.0916698497028211
"1432","Soo05Reg","Luc14Eco",0.0916698497028211
"1823","Roz11Ame","Gul12Age",0.0914300641764989
"1642","Dim09Urb","Faz15Jou",0.0912870929175277
"1866","Arr12Reg","Cie16Mis",0.0912870929175277
"2083","Kum14Jou","Faz15Jou",0.0912870929175277
"908","Bra99Jou","Ara14Eco",0.0912870929175277
"1487","Soo07Urb","Hol10Nat",0.091003151038658
"1605","Nis08Jou","Ara14Eco",0.0907218423253029
"1829","Roz11Ame","Mor13Tex",0.0903712849693167
"384","Par85Jou","Bra99Jou",0.0903507902905251
"1355","And05Reg","Luc14Eco",0.090075469822209
"1883","Ber12Cit","Bre15Int",0.0899842541331695
"1958","Del13Eur","Mor13Tex",0.0899842541331695
"1728","Gon10Jou","Kum14Jou",0.0898026510133875
"1736","Gon10Jou","Cie16Mis",0.0898026510133875
"1371","Cra05Con","Nis08Jou",0.0890870806374748
"1424","Soo05Reg","Gan13Eco",0.0890870806374748
"1794","Pen10Phy","Ziq16Asi",0.0890870806374748
"1762","Hol10Nat","Mod15Qua",0.0889108448948774
"1928","Sch12Reg","Faz15Jou",0.0888523316638639
"1855","Arr12Reg","Ven13Oec",0.0885614885540095
"2093","Luc14Eco","Faz15Jou",0.0885614885540095
"2123","Faz15Jou","Man16Reg",0.0885614885540095
"1268","Del04Con","Mor13Tex",0.0883021571376696
"1698","Gie10Jou","Ara14Eco",0.0883021571376696
"135","Mal80Env","Ett87Env",0.088151928544252
"905","Bra99Jou","Mor13Tow",0.0880830329272055
"1205","Nau03Jou","Gan06Eco",0.0877058019307029
"1801","Gab11Jou","Del13Eur",0.0877058019307029
"1347","And05Reg","Gan13Eco",0.0875376219064817
"1602","Nis08Jou","Mor13Tow",0.0875376219064817
"939","Gab99Qua","Gie10Jou",0.0874074820122097
"720","Gue95Urb","Bat01Urb",0.087287156094397
"1773","Pen10Phy","Sch12Reg",0.086710996952412
"1381","Cra05Con","Ber12Cit",0.086710996952412
"1426","Soo05Reg","Mor13Tex",0.086710996952412
"1888","Ber12Cit","Pum15Cyb",0.086710996952412
"435","Mir86Urb","Ett87Env",0.0863510493755106
"1593","Nis08Jou","Arr12Reg",0.086066296582387
"1807","Gab11Jou","Ama14Int",0.086066296582387
"1985","Gan13Eco","Faz15Jou",0.086066296582387
"1113","Son02Urb","Del04Con",0.086066296582387
"1258","Del04Con","Gab11Jou",0.086066296582387
"1837","Roz11Ame","Ezz15Rev",0.0859602382591879
"821","Kra98Urb","Gab99Qua",0.0858677581482184
"1189","Bla03Jou","Luc14Eco",0.0857492925712544
"935","Gab99Qua","LeG08Emp",0.0856234681563427
"1506","Soo07Urb","Bre15Int",0.0855920985021826
"2101","Bre15Int","Ezz15Rev",0.0855920985021826
"1797","Gab11Jou","Ber12Cit",0.0854981960070962
"1349","And05Reg","Mor13Tex",0.085202864568461
"924","Gab99Qua","Son02Urb",0.0851942751370597
"377","Par85Jou","Ett87Env",0.0847701184424181
"1893","Gul12Age","Sch12Reg",0.0847173742087358
"859","Kra98Urb","Kum14Jou",0.0845154254728517
"1416","Soo05Reg","Gab11Jou",0.0845154254728517
"560","Alp89Jou","Son02Urb",0.0845154254728516
"1900","Gul12Age","Ven13Oec",0.0844400661841498
"1276","Del04Con","Ezz15Rev",0.0839921051131616
"1503","Soo07Urb","Ara14Eco",0.0839921051131616
"2018","Mor13Tex","Faz15Jou",0.0837707816583391
"1638","Dim09Urb","Kum14Jou",0.0833333333333333
"1646","Dim09Urb","Cie16Mis",0.0833333333333333
"2090","Kum14Jou","Ziq16Asi",0.0833333333333333
"2142","Cie16Mis","Ziq16Asi",0.0833333333333333
"80","Oka79Reg","Gab99Qua",0.083141099321054
"933","Gab99Qua","Soo07Urb",0.083141099321054
"688","Kam90Jou","Gab11Jou",0.0826898230594723
"90","Oka79Reg","Cra05Con",0.0824786098842323
"125","Oka79Reg","Pum15Cyb",0.0824786098842323
"421","Par85Jou","Ama14Int",0.0824786098842323
"569","Alp89Jou","Soo07Urb",0.0824786098842323
"728","Gue95Urb","Cra05Con",0.0824786098842323
"763","Gue95Urb","Pum15Cyb",0.0824786098842323
"1368","Cra05Con","Soo07Urb",0.0824786098842323
"1434","Soo05Reg","Ezz15Rev",0.0824786098842323
"948","Gab99Qua","Sch12Reg",0.0824085643430329
"1085","Knu01Ame","Roz11Ame",0.082137851729009
"1595","Nis08Jou","Gul12Age",0.0820609939862218
"1896","Gul12Age","Gan13Eco",0.0820609939862218
"323","Par83Jou","Kru96Jou",0.0820609939862218
"2074","Ara14Eco","Mod15Qua",0.0820609939862218
"1796","Gab11Jou","Arr12Reg",0.0816496580927726
"1223","Nau03Jou","Del13Eur",0.0815892439830632
"1874","Ber12Cit","Gan13Eco",0.0811107105653813
"1924","Sch12Reg","Kum14Jou",0.0811107105653813
"1932","Sch12Reg","Cie16Mis",0.0811107105653813
"1183","Bla03Jou","Mor13Tex",0.0811107105653813
"89","Oka79Reg","And05Reg",0.0810440898473108
"114","Oka79Reg","Mor13Tow",0.0810440898473108
"1357","And05Reg","Ezz15Rev",0.0810440898473108
"2032","Mor13Tow","Ezz15Rev",0.0810440898473108
"240","Ros80Jou","Ven13Oec",0.0808452083454443
"805","Kru96Jou","Ven13Oec",0.0808452083454443
"809","Kru96Jou","Luc14Eco",0.0808452083454443
"1639","Dim09Urb","Luc14Eco",0.0808452083454443
"2054","Ven13Oec","Ziq16Asi",0.0808452083454443
"2100","Luc14Eco","Ziq16Asi",0.0808452083454443
"69","Oka79Reg","Par83Jou",0.080582296402538
"600","Alp89Jou","Mod15Qua",0.080582296402538
"932","Gab99Qua","Gan06Eco",0.0803219328902499
"1098","Knu01Ame","Ara14Eco",0.0802572353905128
"1256","Del04Con","Hol10Nat",0.0802572353905128
"498","Ett87Env","Kra98Urb",0.0802410854285039
"1230","Nau03Jou","Ara14Eco",0.0800640769025436
"122","Oka79Reg","Faz15Jou",0.0796819072889596
"760","Gue95Urb","Faz15Jou",0.0796819072889596
"837","Kra98Urb","Nis08Jou",0.0796819072889596
"1491","Soo07Urb","Arr12Reg",0.0796819072889596
"1861","Arr12Reg","Ezz15Rev",0.0796819072889596
"2110","Ezz15Rev","Faz15Jou",0.0796819072889596
"1359","And05Reg","Ign15Dis",0.0795837163615937
"549","Ett87Env","Ziq16Asi",0.0791187772129236
"888","Bra99Jou","Dim09Urb",0.0790569415042095
"1173","Bla03Jou","Gab11Jou",0.0790569415042095
"1876","Ber12Cit","Mor13Tex",0.0789473684210526
"559","Alp89Jou","Knu01Ame",0.0788110406239101
"1414","Soo05Reg","Hol10Nat",0.0788110406239101
"1039","Bat01Urb","Roz11Ame",0.0787838597158335
"370","Par83Jou","Mod15Qua",0.0787295821622217
"221","Ros80Jou","Nis08Jou",0.0785674201318386
"801","Kru96Jou","Gan13Eco",0.0785674201318386
"1631","Dim09Urb","Gan13Eco",0.0785674201318386
"1992","Gan13Eco","Ziq16Asi",0.0785674201318386
"719","Gue95Urb","Bre00Cyb",0.0783861801669621
"1731","Gon10Jou","Ezz15Rev",0.0783861801669621
"496","Ett87Env","Gue95Urb",0.0776930968865506
"1540","Bos08Reg","Luc14Eco",0.0776735637380617
"1337","And05Reg","Hol10Nat",0.0774403092662366
"1022","Bat01Urb","Del04Con",0.0769800358919501
"1011","Bre00Cyb","Ign15Dis",0.0769737008686178
"637","Cam90Jou","Ber12Cit",0.0769483764063865
"910","Bra99Jou","Luc14Eco",0.076696498884737
"919","Bra99Jou","Man16Reg",0.076696498884737
"1124","Son02Urb","XuZ09Urb",0.076696498884737
"1465","Gan06Eco","Ven13Oec",0.076696498884737
"1469","Gan06Eco","Luc14Eco",0.076696498884737
"796","Kru96Jou","Ber12Cit",0.0764719112901872
"1633","Dim09Urb","Mor13Tex",0.0764719112901872
"1710","Gie10Jou","Ziq16Asi",0.0764719112901872
"1892","Ber12Cit","Ziq16Asi",0.0764719112901872
"1774","Pen10Phy","She12Com",0.0763603548321213
"1103","Knu01Ame","Faz15Jou",0.0761386987626881
"1493","Soo07Urb","Gul12Age",0.0759737176397586
"558","Alp89Jou","Bat01Urb",0.0755928946018454
"609","Cam90Jou","Kra98Urb",0.0755928946018454
"1532","Bos08Reg","Gan13Eco",0.0754851356096397
"1962","Del13Eur","Ara14Eco",0.0754851356096397
"1825","Roz11Ame","She12Com",0.0750322473484129
"1711","Gon10Jou","Hol10Nat",0.0749005886273138
"1317","Eec04The","Ezz15Rev",0.074848118856512
"902","Bra99Jou","Gan13Eco",0.074535599249993
"1446","Gan06Eco","Nis08Jou",0.074535599249993
"1461","Gan06Eco","Gan13Eco",0.074535599249993
"1809","Gab11Jou","Kum14Jou",0.074535599249993
"1817","Gab11Jou","Cie16Mis",0.074535599249993
"1417","Soo05Reg","Roz11Ame",0.0744437500478198
"1919","Sch12Reg","Mor13Tex",0.0744322927564787
"1395","Cra05Con","Bre15Int",0.0741249316661101
"1433","Soo05Reg","Bre15Int",0.0741249316661101
"1577","LeG08Emp","Faz15Jou",0.0738548945875996
"862","Kra98Urb","Ezz15Rev",0.0737711113563318
"1066","Knu01Ame","Bla03Jou",0.0737209780774486
"1156","Bla03Jou","Nau03Jou",0.073543550676819
"1674","XuZ09Urb","Ign15Dis",0.0734993936325038
"1830","Roz11Ame","Mor13Tow",0.0731489773641256
"1057","Bat01Urb","Faz15Jou",0.0730296743340221
"1356","And05Reg","Bre15Int",0.072835704072923
"129","Oka79Reg","Ziq16Asi",0.0727392967453308
"246","Ros80Jou","Ezz15Rev",0.0727392967453308
"563","Alp89Jou","Del04Con",0.0727392967453308
"767","Gue95Urb","Ziq16Asi",0.0727392967453308
"1515","Soo07Urb","Ziq16Asi",0.0727392967453308
"1641","Dim09Urb","Ezz15Rev",0.0727392967453308
"963","Gab99Qua","Ign15Dis",0.072571501142966
"904","Bra99Jou","Mor13Tex",0.0725476250110012
"1456","Gan06Eco","Ber12Cit",0.0725476250110012
"383","Par85Jou","Kra98Urb",0.0724417932624443
"1810","Gab11Jou","Luc14Eco",0.0723101526062187
"1819","Gab11Jou","Man16Reg",0.0723101526062187
"1557","LeG08Emp","Pen10Phy",0.0720749970156447
"965","Gab99Qua","Pum15Cyb",0.0720023041105979
"1744","Hol10Nat","Ber12Cit",0.071754730985241
"1297","Eec04The","Hol10Nat",0.0715198539852152
"1652","XuZ09Urb","Hol10Nat",0.0715198539852152
"1353","And05Reg","Ara14Eco",0.0714741689891863
"423","Par85Jou","Kum14Jou",0.0714285714285714
"431","Par85Jou","Cie16Mis",0.0714285714285714
"1952","She12Com","Cie16Mis",0.0714285714285714
"1201","Nau03Jou","Eec04The",0.0713477241231741
"293","Sua80Jou","Gul12Age",0.0710669054518702
"2135","Mod15Qua","Ziq16Asi",0.0710669054518702
"954","Gab99Qua","Mor13Tow",0.0707499945954867
"894","Bra99Jou","Gab11Jou",0.0707106781186548
"623","Cam90Jou","Gan06Eco",0.0707106781186547
"824","Kra98Urb","Knu01Ame",0.0704907376850241
"926","Gab99Qua","Nau03Jou",0.0704469953676347
"2072","Ara14Eco","Faz15Jou",0.0702728368926307
"565","Alp89Jou","And05Reg",0.0701862406343596
"1427","Soo05Reg","Mor13Tow",0.0701862406343596
"2036","Mor13Tow","Pum15Cyb",0.0701862406343596
"2057","Ama14Int","Luc14Eco",0.0700140042014005
"1042","Bat01Urb","Gul12Age",0.0696310623822791
"962","Gab99Qua","Faz15Jou",0.0695608343640252
"1110","Knu01Ame","Ziq16Asi",0.0695048046856916
"1190","Bla03Jou","Bre15Int",0.0693375245281536
"1210","Nau03Jou","Dim09Urb",0.0693375245281536
"433","Par85Jou","Man16Reg",0.0692958928675237
"79","Oka79Reg","Bra99Jou",0.0690065559342354
"884","Bra99Jou","Soo07Urb",0.0690065559342354
"152","Mal80Env","And05Reg",0.0689655172413793
"1544","Bos08Reg","Ign15Dis",0.0686263516307516
"1033","Bat01Urb","XuZ09Urb",0.0685994340570035
"132","Mal80Env","Par83Jou",0.0685725481323742
"360","Par83Jou","Mor13Tow",0.0685725481323742
"536","Ett87Env","Ama14Int",0.0685188709827532
"921","Gab99Qua","Bre00Cyb",0.0684296885019239
"1804","Gab11Jou","Mor13Tex",0.0683985568056769
"1979","Gan13Eco","Ama14Int",0.0680413817439772
"1375","Cra05Con","Gon10Jou",0.0678844233302131
"1854","Arr12Reg","Mor13Tow",0.067806350362081
"823","Kra98Urb","Bat01Urb",0.0676123403782813
"1221","Nau03Jou","Sch12Reg",0.0674881905998771
"401","Par85Jou","Nis08Jou",0.0673435029701474
"1611","Nis08Jou","Ign15Dis",0.0673435029701474
"713","Kam90Jou","Man16Reg",0.0672672793996313
"1671","XuZ09Urb","Bre15Int",0.0672672793996312
"1160","Bla03Jou","Cra05Con",0.0668153104781061
"1075","Knu01Ame","Bos08Reg",0.0667780563294178
"1724","Gon10Jou","Mor13Tow",0.066703734596507
"1064","Bat01Urb","Ziq16Asi",0.0666666666666667
"1862","Arr12Reg","Faz15Jou",0.0666666666666667
"1207","Nau03Jou","Bos08Reg",0.0666173387526491
"851","Kra98Urb","Del13Eur",0.0662993544131796
"1880","Ber12Cit","Ara14Eco",0.0662266178532522
"1313","Eec04The","Ara14Eco",0.0660098361984449
"1668","XuZ09Urb","Ara14Eco",0.0660098361984449
"1073","Knu01Ame","Gan06Eco",0.0659380473395787
"1382","Cra05Con","Gul12Age",0.0657951694959769
"877","Bra99Jou","Nau03Jou",0.0657793514480272
"1715","Gon10Jou","Arr12Reg",0.0655825835783953
"1886","Ber12Cit","Ign15Dis",0.0655473525344462
"681","Kam90Jou","Nis08Jou",0.0653720450460614
"1640","Dim09Urb","Bre15Int",0.0653720450460614
"1974","Del13Eur","Ziq16Asi",0.0653720450460614
"2109","Bre15Int","Ziq16Asi",0.0653720450460614
"858","Kra98Urb","Ara14Eco",0.0650600048632355
"1812","Gab11Jou","Ezz15Rev",0.0650600048632355
"465","Mir86Urb","Pen10Phy",0.0648203723552164
"1784","Pen10Phy","Luc14Eco",0.0648203723552164
"1373","Cra05Con","XuZ09Urb",0.0648203723552164
"647","Cam90Jou","Ama14Int",0.0645497224367903
"1142","Son02Urb","Ama14Int",0.0645497224367903
"1175","Bla03Jou","Arr12Reg",0.0645497224367903
"777","Kru96Jou","Del04Con",0.0641500299099584
"1637","Dim09Urb","Ara14Eco",0.0641500299099584
"2079","Ara14Eco","Ziq16Asi",0.0641500299099584
"1029","Bat01Urb","Bos08Reg",0.0640512615220349
"886","Bra99Jou","LeG08Emp",0.0639602149066831
"379","Par85Jou","Cam90Jou",0.063887656499994
"832","Kra98Urb","Soo05Reg",0.063887656499994
"1938","She12Com","Iye13Eur",0.063887656499994
"1665","XuZ09Urb","Mor13Tow",0.0636929755298482
"1835","Roz11Ame","Luc14Eco",0.0636929755298482
"1226","Nau03Jou","Mor13Tex",0.0636284762975778
"1815","Gab11Jou","Mod15Qua",0.0635641726163728
"1847","Arr12Reg","Gul12Age",0.0635641726163728
"966","Gab99Qua","Cie16Mis",0.0635000635000953
"1027","Bat01Urb","Gan06Eco",0.0632455532033676
"116","Oka79Reg","Ama14Int",0.0629940788348712
"754","Gue95Urb","Ama14Int",0.0629940788348712
"1372","Cra05Con","Dim09Urb",0.0629940788348712
"1442","Soo05Reg","Ziq16Asi",0.0629940788348712
"1541","Bos08Reg","Bre15Int",0.0628074293021328
"141","Mal80Env","Kra98Urb",0.0627764820574345
"326","Par83Jou","Gab99Qua",0.0625305399480722
"398","Par85Jou","Soo07Urb",0.062347968638855
"1084","Knu01Ame","Gab11Jou",0.0621669872160209
"1741","Hol10Nat","Gab11Jou",0.0621669872160209
"606","Cam90Jou","Kam90Jou",0.0620173672946042
"130","Mal80Env","Ros80Jou",0.0618984460590173
"239","Ros80Jou","Mor13Tow",0.0618984460590173
"779","Kru96Jou","And05Reg",0.0618984460590173
"1365","And05Reg","Ziq16Asi",0.0618984460590173
"1634","Dim09Urb","Mor13Tow",0.0618984460590173
"1177","Bla03Jou","Gul12Age",0.0615457454896664
"584","Alp89Jou","Sch12Reg",0.0613139339484966
"1778","Pen10Phy","Mor13Tex",0.0613139339484966
"48","Pop74Sov","Iye13Eur",0.0608580619450185
"247","Ros80Jou","Faz15Jou",0.0608580619450185
"298","Sua80Jou","Iye13Eur",0.0608580619450185
"2124","Faz15Jou","Ziq16Asi",0.0608580619450185
"1467","Gan06Eco","Ara14Eco",0.0608580619450184
"1176","Bla03Jou","Ber12Cit",0.0608330329240359
"489","Mir86Urb","Cie16Mis",0.0606339062590832
"2080","Kum14Jou","Luc14Eco",0.0606339062590832
"2097","Luc14Eco","Cie16Mis",0.0606339062590832
"75","Oka79Reg","Kam90Jou",0.0605227532668802
"661","Kam90Jou","Gue95Urb",0.0605227532668802
"678","Kam90Jou","Soo07Urb",0.0605227532668802
"570","Alp89Jou","Bos08Reg",0.0605227532668802
"1369","Cra05Con","Bos08Reg",0.0605227532668802
"1920","Sch12Reg","Mor13Tow",0.0602475233128778
"1097","Knu01Ame","Ama14Int",0.0601929265428846
"790","Kru96Jou","Gon10Jou",0.059868434008925
"951","Gab99Qua","Gan13Eco",0.059868434008925
"1739","Gon10Jou","Ziq16Asi",0.059868434008925
"555","Alp89Jou","Bra99Jou",0.0597614304667197
"633","Cam90Jou","Pen10Phy",0.0597614304667197
"881","Bra99Jou","Cra05Con",0.0597614304667197
"1405","Soo05Reg","Gan06Eco",0.0597614304667197
"1038","Bat01Urb","Gab11Jou",0.0596284793999944
"388","Par85Jou","Knu01Ame",0.0595755468734499
"538","Ett87Env","Kum14Jou",0.0593390829096927
"1981","Gan13Eco","Kum14Jou",0.058925565098879
"482","Mir86Urb","Luc14Eco",0.0588235294117647
"1811","Gab11Jou","Bre15Int",0.0584705346204686
"325","Par83Jou","Bra99Jou",0.0583874208121142
"102","Oka79Reg","Pen10Phy",0.0583211843519804
"256","Sua80Jou","Par85Jou",0.0583211843519804
"953","Gab99Qua","Mor13Tex",0.0582716546748065
"847","Kra98Urb","Ber12Cit",0.0581675050747111
"1914","Gul12Age","Ziq16Asi",0.0580258853185659
"1578","LeG08Emp","Ign15Dis",0.0577885596397065
"1051","Bat01Urb","Ama14Int",0.0577350269189626
"535","Ett87Env","Ven13Oec",0.0575673662503404
"2022","Mor13Tex","Cie16Mis",0.0573539334676404
"1490","Soo07Urb","Roz11Ame",0.0573068255061253
"474","Mir86Urb","Gan13Eco",0.0571661950475029
"1991","Gan13Eco","Man16Reg",0.0571661950475029
"1325","Eec04The","Ziq16Asi",0.0571661950475029
"1680","XuZ09Urb","Ziq16Asi",0.0571661950475029
"872","Bra99Jou","Bre00Cyb",0.0567961834247065
"891","Bra99Jou","Gon10Jou",0.0567961834247065
"2058","Ama14Int","Bre15Int",0.0566138517072298
"352","Par83Jou","Ber12Cit",0.0564782494724905
"203","Ros80Jou","Kra98Urb",0.0563436169819011
"768","Kru96Jou","Kra98Urb",0.0563436169819011
"1378","Cra05Con","Gab11Jou",0.0563436169819011
"2005","Iye13Eur","Pum15Cyb",0.0563436169819011
"1076","Knu01Ame","LeG08Emp",0.0562321557115533
"1556","LeG08Emp","Hol10Nat",0.0562321557115533
"516","Ett87Env","Nis08Jou",0.0559454238864459
"649","Cam90Jou","Kum14Jou",0.0559016994374947
"657","Cam90Jou","Cie16Mis",0.0559016994374947
"1162","Bla03Jou","Gan06Eco",0.0559016994374947
"462","Mir86Urb","Gie10Jou",0.0556414884074657
"1882","Ber12Cit","Luc14Eco",0.0556414884074657
"2011","Mor13Tex","Ven13Oec",0.0556414884074657
"1649","Dim09Urb","Ziq16Asi",0.0555555555555556
"718","Gue95Urb","Gab99Qua",0.0554273995473693
"961","Gab99Qua","Ezz15Rev",0.0554273995473693
"1457","Gan06Eco","Gul12Age",0.055048188256318
"320","Par83Jou","Cam90Jou",0.055048188256318
"392","Par85Jou","Del04Con",0.0549857399228215
"422","Par85Jou","Ara14Eco",0.0549857399228215
"1943","She12Com","Ara14Eco",0.0549857399228215
"1217","Nau03Jou","Roz11Ame",0.0546267780546922
"756","Gue95Urb","Kum14Jou",0.0545544725589981
"764","Gue95Urb","Cie16Mis",0.0545544725589981
"526","Ett87Env","Ber12Cit",0.054453277011733
"1813","Gab11Jou","Faz15Jou",0.0544331053951817
"646","Cam90Jou","Ven13Oec",0.054232614454664
"650","Cam90Jou","Luc14Eco",0.054232614454664
"659","Cam90Jou","Man16Reg",0.054232614454664
"798","Kru96Jou","Sch12Reg",0.0540738070435875
"1692","Gie10Jou","Gan13Eco",0.0540738070435875
"1976","Gan13Eco","Mor13Tex",0.0540738070435875
"395","Par85Jou","Cra05Con",0.0539949247156039
"1398","Cra05Con","Ign15Dis",0.0539949247156039
"1436","Soo05Reg","Ign15Dis",0.0539949247156039
"1030","Bat01Urb","LeG08Emp",0.0539359889970594
"2027","Mor13Tow","Ama14Int",0.0536056267418897
"1037","Bat01Urb","Pen10Phy",0.0534522483824849
"1200","Nau03Jou","Del04Con",0.0533760512683624
"784","Kru96Jou","Bos08Reg",0.0533760512683624
"1550","Bos08Reg","Ziq16Asi",0.0533760512683624
"494","Ett87Env","Cam90Jou",0.0530744892434275
"128","Oka79Reg","Man16Reg",0.0529256124024963
"2092","Luc14Eco","Ezz15Rev",0.0529256124024963
"1575","LeG08Emp","Bre15Int",0.0528885885347945
"642","Cam90Jou","Gan13Eco",0.052704627669473
"920","Bra99Jou","Ziq16Asi",0.052704627669473
"1122","Son02Urb","Nis08Jou",0.052704627669473
"1447","Gan06Eco","Dim09Urb",0.052704627669473
"1856","Arr12Reg","Ama14Int",0.052704627669473
"1694","Gie10Jou","Mor13Tex",0.0526315789473684
"676","Kam90Jou","Soo05Reg",0.0524142418360959
"1204","Nau03Jou","Soo05Reg",0.0524142418360959
"1785","Pen10Phy","Bre15Int",0.0524142418360959
"1792","Pen10Phy","Li_16Wor",0.0524142418360959
"1849","Arr12Reg","She12Com",0.0521640530957301
"1099","Knu01Ame","Kum14Jou",0.0521286035142687
"1107","Knu01Ame","Cie16Mis",0.0521286035142687
"1764","Hol10Nat","Cie16Mis",0.0521286035142687
"1798","Gab11Jou","Gul12Age",0.0518999296107682
"1897","Gul12Age","Iye13Eur",0.0518999296107682
"1726","Gon10Jou","Ama14Int",0.0518475847365213
"72","Oka79Reg","Ett87Env",0.0517953979243671
"513","Ett87Env","Soo07Urb",0.0517953979243671
"541","Ett87Env","Ezz15Rev",0.0517953979243671
"1836","Roz11Ame","Bre15Int",0.0515026202624605
"734","Gue95Urb","Nis08Jou",0.051434449987364
"1257","Del04Con","Pen10Phy",0.051434449987364
"1733","Gon10Jou","Ign15Dis",0.0513158005790785
"899","Bra99Jou","Sch12Reg",0.0512989176042577
"1458","Gan06Eco","Sch12Reg",0.0512989176042577
"630","Cam90Jou","Gie10Jou",0.0512989176042577
"1370","Cra05Con","LeG08Emp",0.0509647191437625
"1444","Gan06Eco","Bos08Reg",0.0506369683541833
"544","Ett87Env","Mod15Qua",0.0506045399369257
"446","Mir86Urb","Knu01Ame",0.0505721737424174
