"","i","j","cosSim"
"682","Kam90Jou","Dim09Urb",1
"683","Kam90Jou","XuZ09Urb",1
"684","Kam90Jou","Gie10Jou",1
"685","Kam90Jou","Gon10Jou",1
"686","Kam90Jou","Hol10Nat",1
"687","Kam90Jou","Pen10Phy",1
"688","Kam90Jou","Gab11Jou",1
"689","Kam90Jou","Roz11Ame",1
"690","Kam90Jou","Arr12Reg",1
"691","Kam90Jou","Ber12Cit",1
"692","Kam90Jou","Gul12Age",1
"693","Kam90Jou","Sch12Reg",1
"694","Kam90Jou","She12Com",1
"695","Kam90Jou","Del13Eur",1
"696","Kam90Jou","Gan13Eco",1
"697","Kam90Jou","Iye13Eur",1
"698","Kam90Jou","Mor13Tex",1
"699","Kam90Jou","Mor13Tow",1
"700","Kam90Jou","Ven13Oec",1
"701","Kam90Jou","Ama14Int",1
"702","Kam90Jou","Ara14Eco",1
"703","Kam90Jou","Kum14Jou",1
"704","Kam90Jou","Luc14Eco",1
"705","Kam90Jou","Bre15Int",1
"706","Kam90Jou","Ezz15Rev",1
"707","Kam90Jou","Faz15Jou",1
"708","Kam90Jou","Ign15Dis",1
"709","Kam90Jou","Mod15Qua",1
"710","Kam90Jou","Pum15Cyb",1
"711","Kam90Jou","Cie16Mis",1
"712","Kam90Jou","Li_16Wor",1
"713","Kam90Jou","Man16Reg",1
"714","Kam90Jou","Ziq16Asi",1
"715","Gue95Urb","Kru96Jou",1
"716","Gue95Urb","Kra98Urb",1
"717","Gue95Urb","Bra99Jou",1
"718","Gue95Urb","Gab99Qua",1
"719","Gue95Urb","Bre00Cyb",1
"720","Gue95Urb","Bat01Urb",1
"721","Gue95Urb","Knu01Ame",1
"722","Gue95Urb","Son02Urb",1
"723","Gue95Urb","Bla03Jou",1
"724","Gue95Urb","Nau03Jou",1
"725","Gue95Urb","Del04Con",1
"726","Gue95Urb","Eec04The",1
"727","Gue95Urb","And05Reg",1
"728","Gue95Urb","Cra05Con",1
"729","Gue95Urb","Soo05Reg",1
"730","Gue95Urb","Gan06Eco",1
"731","Gue95Urb","Soo07Urb",1
"732","Gue95Urb","Bos08Reg",1
"733","Gue95Urb","LeG08Emp",1
"734","Gue95Urb","Nis08Jou",1
"735","Gue95Urb","Dim09Urb",1
"736","Gue95Urb","XuZ09Urb",1
"737","Gue95Urb","Gie10Jou",1
"738","Gue95Urb","Gon10Jou",1
"739","Gue95Urb","Hol10Nat",1
"740","Gue95Urb","Pen10Phy",1
"741","Gue95Urb","Gab11Jou",1
"742","Gue95Urb","Roz11Ame",1
"743","Gue95Urb","Arr12Reg",1
"744","Gue95Urb","Ber12Cit",1
"745","Gue95Urb","Gul12Age",1
"746","Gue95Urb","Sch12Reg",1
"747","Gue95Urb","She12Com",1
"748","Gue95Urb","Del13Eur",1
"749","Gue95Urb","Gan13Eco",1
"750","Gue95Urb","Iye13Eur",1
"751","Gue95Urb","Mor13Tex",1
"752","Gue95Urb","Mor13Tow",1
"753","Gue95Urb","Ven13Oec",1
"754","Gue95Urb","Ama14Int",1
"755","Gue95Urb","Ara14Eco",1
"756","Gue95Urb","Kum14Jou",1
"757","Gue95Urb","Luc14Eco",1
"758","Gue95Urb","Bre15Int",1
"759","Gue95Urb","Ezz15Rev",1
"760","Gue95Urb","Faz15Jou",1
"761","Gue95Urb","Ign15Dis",1
"762","Gue95Urb","Mod15Qua",1
"763","Gue95Urb","Pum15Cyb",1
"764","Gue95Urb","Cie16Mis",1
"765","Gue95Urb","Li_16Wor",1
"766","Gue95Urb","Man16Reg",1
"767","Gue95Urb","Ziq16Asi",1
"768","Kru96Jou","Kra98Urb",1
"769","Kru96Jou","Bra99Jou",1
"770","Kru96Jou","Gab99Qua",1
"771","Kru96Jou","Bre00Cyb",1
"772","Kru96Jou","Bat01Urb",1
"773","Kru96Jou","Knu01Ame",1
"774","Kru96Jou","Son02Urb",1
"775","Kru96Jou","Bla03Jou",1
"776","Kru96Jou","Nau03Jou",1
"777","Kru96Jou","Del04Con",1
"778","Kru96Jou","Eec04The",1
"779","Kru96Jou","And05Reg",1
"780","Kru96Jou","Cra05Con",1
"781","Kru96Jou","Soo05Reg",1
"782","Kru96Jou","Gan06Eco",1
"783","Kru96Jou","Soo07Urb",1
"784","Kru96Jou","Bos08Reg",1
"785","Kru96Jou","LeG08Emp",1
"786","Kru96Jou","Nis08Jou",1
"787","Kru96Jou","Dim09Urb",1
"788","Kru96Jou","XuZ09Urb",1
"789","Kru96Jou","Gie10Jou",1
"790","Kru96Jou","Gon10Jou",1
"791","Kru96Jou","Hol10Nat",1
"792","Kru96Jou","Pen10Phy",1
"793","Kru96Jou","Gab11Jou",1
"794","Kru96Jou","Roz11Ame",1
"795","Kru96Jou","Arr12Reg",1
"796","Kru96Jou","Ber12Cit",1
"797","Kru96Jou","Gul12Age",1
"798","Kru96Jou","Sch12Reg",1
"799","Kru96Jou","She12Com",1
"800","Kru96Jou","Del13Eur",1
"801","Kru96Jou","Gan13Eco",1
"802","Kru96Jou","Iye13Eur",1
"803","Kru96Jou","Mor13Tex",1
"804","Kru96Jou","Mor13Tow",1
"805","Kru96Jou","Ven13Oec",1
"806","Kru96Jou","Ama14Int",1
"807","Kru96Jou","Ara14Eco",1
"808","Kru96Jou","Kum14Jou",1
"809","Kru96Jou","Luc14Eco",1
"810","Kru96Jou","Bre15Int",1
"811","Kru96Jou","Ezz15Rev",1
"812","Kru96Jou","Faz15Jou",1
"813","Kru96Jou","Ign15Dis",1
"814","Kru96Jou","Mod15Qua",1
"815","Kru96Jou","Pum15Cyb",1
"816","Kru96Jou","Cie16Mis",1
"817","Kru96Jou","Li_16Wor",1
"818","Kru96Jou","Man16Reg",1
"819","Kru96Jou","Ziq16Asi",1
"820","Kra98Urb","Bra99Jou",1
"821","Kra98Urb","Gab99Qua",1
"822","Kra98Urb","Bre00Cyb",1
"823","Kra98Urb","Bat01Urb",1
"824","Kra98Urb","Knu01Ame",1
"825","Kra98Urb","Son02Urb",1
"826","Kra98Urb","Bla03Jou",1
"827","Kra98Urb","Nau03Jou",1
"828","Kra98Urb","Del04Con",1
"829","Kra98Urb","Eec04The",1
"830","Kra98Urb","And05Reg",1
"831","Kra98Urb","Cra05Con",1
"832","Kra98Urb","Soo05Reg",1
"833","Kra98Urb","Gan06Eco",1
"834","Kra98Urb","Soo07Urb",1
"835","Kra98Urb","Bos08Reg",1
"836","Kra98Urb","LeG08Emp",1
"837","Kra98Urb","Nis08Jou",1
"838","Kra98Urb","Dim09Urb",1
"839","Kra98Urb","XuZ09Urb",1
"840","Kra98Urb","Gie10Jou",1
"841","Kra98Urb","Gon10Jou",1
"842","Kra98Urb","Hol10Nat",1
"843","Kra98Urb","Pen10Phy",1
"844","Kra98Urb","Gab11Jou",1
"845","Kra98Urb","Roz11Ame",1
"846","Kra98Urb","Arr12Reg",1
"847","Kra98Urb","Ber12Cit",1
"848","Kra98Urb","Gul12Age",1
"849","Kra98Urb","Sch12Reg",1
"850","Kra98Urb","She12Com",1
"851","Kra98Urb","Del13Eur",1
"852","Kra98Urb","Gan13Eco",1
"853","Kra98Urb","Iye13Eur",1
"854","Kra98Urb","Mor13Tex",1
"855","Kra98Urb","Mor13Tow",1
"856","Kra98Urb","Ven13Oec",1
"857","Kra98Urb","Ama14Int",1
"858","Kra98Urb","Ara14Eco",1
"859","Kra98Urb","Kum14Jou",1
"860","Kra98Urb","Luc14Eco",1
"861","Kra98Urb","Bre15Int",1
"862","Kra98Urb","Ezz15Rev",1
"863","Kra98Urb","Faz15Jou",1
"864","Kra98Urb","Ign15Dis",1
"865","Kra98Urb","Mod15Qua",1
"866","Kra98Urb","Pum15Cyb",1
"867","Kra98Urb","Cie16Mis",1
"868","Kra98Urb","Li_16Wor",1
"869","Kra98Urb","Man16Reg",1
"870","Kra98Urb","Ziq16Asi",1
"871","Bra99Jou","Gab99Qua",1
"872","Bra99Jou","Bre00Cyb",1
"873","Bra99Jou","Bat01Urb",1
"874","Bra99Jou","Knu01Ame",1
"875","Bra99Jou","Son02Urb",1
"876","Bra99Jou","Bla03Jou",1
"877","Bra99Jou","Nau03Jou",1
"878","Bra99Jou","Del04Con",1
"879","Bra99Jou","Eec04The",1
"880","Bra99Jou","And05Reg",1
"881","Bra99Jou","Cra05Con",1
"882","Bra99Jou","Soo05Reg",1
"883","Bra99Jou","Gan06Eco",1
"884","Bra99Jou","Soo07Urb",1
"885","Bra99Jou","Bos08Reg",1
"886","Bra99Jou","LeG08Emp",1
"887","Bra99Jou","Nis08Jou",1
"888","Bra99Jou","Dim09Urb",1
"889","Bra99Jou","XuZ09Urb",1
"890","Bra99Jou","Gie10Jou",1
"891","Bra99Jou","Gon10Jou",1
"892","Bra99Jou","Hol10Nat",1
"893","Bra99Jou","Pen10Phy",1
"894","Bra99Jou","Gab11Jou",1
"895","Bra99Jou","Roz11Ame",1
"896","Bra99Jou","Arr12Reg",1
"897","Bra99Jou","Ber12Cit",1
"898","Bra99Jou","Gul12Age",1
"899","Bra99Jou","Sch12Reg",1
"900","Bra99Jou","She12Com",1
"901","Bra99Jou","Del13Eur",1
"902","Bra99Jou","Gan13Eco",1
"903","Bra99Jou","Iye13Eur",1
"904","Bra99Jou","Mor13Tex",1
"905","Bra99Jou","Mor13Tow",1
"906","Bra99Jou","Ven13Oec",1
"907","Bra99Jou","Ama14Int",1
"908","Bra99Jou","Ara14Eco",1
"909","Bra99Jou","Kum14Jou",1
"910","Bra99Jou","Luc14Eco",1
"911","Bra99Jou","Bre15Int",1
"912","Bra99Jou","Ezz15Rev",1
"913","Bra99Jou","Faz15Jou",1
"914","Bra99Jou","Ign15Dis",1
"915","Bra99Jou","Mod15Qua",1
"916","Bra99Jou","Pum15Cyb",1
"917","Bra99Jou","Cie16Mis",1
"918","Bra99Jou","Li_16Wor",1
"919","Bra99Jou","Man16Reg",1
"920","Bra99Jou","Ziq16Asi",1
"921","Gab99Qua","Bre00Cyb",1
"922","Gab99Qua","Bat01Urb",1
"923","Gab99Qua","Knu01Ame",1
"924","Gab99Qua","Son02Urb",1
"925","Gab99Qua","Bla03Jou",1
"926","Gab99Qua","Nau03Jou",1
"927","Gab99Qua","Del04Con",1
"928","Gab99Qua","Eec04The",1
"929","Gab99Qua","And05Reg",1
"930","Gab99Qua","Cra05Con",1
"931","Gab99Qua","Soo05Reg",1
"932","Gab99Qua","Gan06Eco",1
"933","Gab99Qua","Soo07Urb",1
"934","Gab99Qua","Bos08Reg",1
"935","Gab99Qua","LeG08Emp",1
"936","Gab99Qua","Nis08Jou",1
"937","Gab99Qua","Dim09Urb",1
"938","Gab99Qua","XuZ09Urb",1
"939","Gab99Qua","Gie10Jou",1
"940","Gab99Qua","Gon10Jou",1
"941","Gab99Qua","Hol10Nat",1
"942","Gab99Qua","Pen10Phy",1
"943","Gab99Qua","Gab11Jou",1
"944","Gab99Qua","Roz11Ame",1
"945","Gab99Qua","Arr12Reg",1
"946","Gab99Qua","Ber12Cit",1
"947","Gab99Qua","Gul12Age",1
"948","Gab99Qua","Sch12Reg",1
"949","Gab99Qua","She12Com",1
"950","Gab99Qua","Del13Eur",1
"951","Gab99Qua","Gan13Eco",1
"952","Gab99Qua","Iye13Eur",1
"953","Gab99Qua","Mor13Tex",1
"954","Gab99Qua","Mor13Tow",1
"955","Gab99Qua","Ven13Oec",1
"956","Gab99Qua","Ama14Int",1
"957","Gab99Qua","Ara14Eco",1
"958","Gab99Qua","Kum14Jou",1
"959","Gab99Qua","Luc14Eco",1
"960","Gab99Qua","Bre15Int",1
"961","Gab99Qua","Ezz15Rev",1
"962","Gab99Qua","Faz15Jou",1
"963","Gab99Qua","Ign15Dis",1
"964","Gab99Qua","Mod15Qua",1
"965","Gab99Qua","Pum15Cyb",1
"966","Gab99Qua","Cie16Mis",1
"967","Gab99Qua","Li_16Wor",1
"968","Gab99Qua","Man16Reg",1
"969","Gab99Qua","Ziq16Asi",1
"970","Bre00Cyb","Bat01Urb",1
"971","Bre00Cyb","Knu01Ame",1
"972","Bre00Cyb","Son02Urb",1
"973","Bre00Cyb","Bla03Jou",1
"974","Bre00Cyb","Nau03Jou",1
"975","Bre00Cyb","Del04Con",1
"976","Bre00Cyb","Eec04The",1
"977","Bre00Cyb","And05Reg",1
"978","Bre00Cyb","Cra05Con",1
"979","Bre00Cyb","Soo05Reg",1
"980","Bre00Cyb","Gan06Eco",1
"981","Bre00Cyb","Soo07Urb",1
"982","Bre00Cyb","Bos08Reg",1
"983","Bre00Cyb","LeG08Emp",1
"984","Bre00Cyb","Nis08Jou",1
"985","Bre00Cyb","Dim09Urb",1
"986","Bre00Cyb","XuZ09Urb",1
"987","Bre00Cyb","Gie10Jou",1
"988","Bre00Cyb","Gon10Jou",1
"989","Bre00Cyb","Hol10Nat",1
"990","Bre00Cyb","Pen10Phy",1
"991","Bre00Cyb","Gab11Jou",1
"992","Bre00Cyb","Roz11Ame",1
"993","Bre00Cyb","Arr12Reg",1
"994","Bre00Cyb","Ber12Cit",1
"995","Bre00Cyb","Gul12Age",1
"996","Bre00Cyb","Sch12Reg",1
"997","Bre00Cyb","She12Com",1
"998","Bre00Cyb","Del13Eur",1
"999","Bre00Cyb","Gan13Eco",1
"1000","Bre00Cyb","Iye13Eur",1
"1001","Bre00Cyb","Mor13Tex",1
"1002","Bre00Cyb","Mor13Tow",1
"1003","Bre00Cyb","Ven13Oec",1
"1004","Bre00Cyb","Ama14Int",1
"1005","Bre00Cyb","Ara14Eco",1
"1006","Bre00Cyb","Kum14Jou",1
"1007","Bre00Cyb","Luc14Eco",1
"1008","Bre00Cyb","Bre15Int",1
"1009","Bre00Cyb","Ezz15Rev",1
"1010","Bre00Cyb","Faz15Jou",1
"1011","Bre00Cyb","Ign15Dis",1
"1012","Bre00Cyb","Mod15Qua",1
"1013","Bre00Cyb","Pum15Cyb",1
"1014","Bre00Cyb","Cie16Mis",1
"1015","Bre00Cyb","Li_16Wor",1
"1016","Bre00Cyb","Man16Reg",1
"1017","Bre00Cyb","Ziq16Asi",1
"1018","Bat01Urb","Knu01Ame",1
"1019","Bat01Urb","Son02Urb",1
"1020","Bat01Urb","Bla03Jou",1
"1021","Bat01Urb","Nau03Jou",1
"1022","Bat01Urb","Del04Con",1
"1023","Bat01Urb","Eec04The",1
"1024","Bat01Urb","And05Reg",1
"1025","Bat01Urb","Cra05Con",1
"1026","Bat01Urb","Soo05Reg",1
"1027","Bat01Urb","Gan06Eco",1
"1028","Bat01Urb","Soo07Urb",1
"1029","Bat01Urb","Bos08Reg",1
"1030","Bat01Urb","LeG08Emp",1
"1031","Bat01Urb","Nis08Jou",1
"1032","Bat01Urb","Dim09Urb",1
"1033","Bat01Urb","XuZ09Urb",1
"1034","Bat01Urb","Gie10Jou",1
"1035","Bat01Urb","Gon10Jou",1
"1036","Bat01Urb","Hol10Nat",1
"1037","Bat01Urb","Pen10Phy",1
"1038","Bat01Urb","Gab11Jou",1
"1039","Bat01Urb","Roz11Ame",1
"1040","Bat01Urb","Arr12Reg",1
"1041","Bat01Urb","Ber12Cit",1
"1042","Bat01Urb","Gul12Age",1
"1043","Bat01Urb","Sch12Reg",1
"1044","Bat01Urb","She12Com",1
"1045","Bat01Urb","Del13Eur",1
"1046","Bat01Urb","Gan13Eco",1
"1047","Bat01Urb","Iye13Eur",1
"1048","Bat01Urb","Mor13Tex",1
"1049","Bat01Urb","Mor13Tow",1
"1050","Bat01Urb","Ven13Oec",1
"1051","Bat01Urb","Ama14Int",1
"1052","Bat01Urb","Ara14Eco",1
"1053","Bat01Urb","Kum14Jou",1
"1054","Bat01Urb","Luc14Eco",1
"1055","Bat01Urb","Bre15Int",1
"1056","Bat01Urb","Ezz15Rev",1
"1057","Bat01Urb","Faz15Jou",1
"1058","Bat01Urb","Ign15Dis",1
"1059","Bat01Urb","Mod15Qua",1
"1060","Bat01Urb","Pum15Cyb",1
"1061","Bat01Urb","Cie16Mis",1
"1062","Bat01Urb","Li_16Wor",1
"1063","Bat01Urb","Man16Reg",1
"1064","Bat01Urb","Ziq16Asi",1
"1065","Knu01Ame","Son02Urb",1
"1066","Knu01Ame","Bla03Jou",1
"1067","Knu01Ame","Nau03Jou",1
"1068","Knu01Ame","Del04Con",1
"1069","Knu01Ame","Eec04The",1
"1070","Knu01Ame","And05Reg",1
"1071","Knu01Ame","Cra05Con",1
"1072","Knu01Ame","Soo05Reg",1
"1073","Knu01Ame","Gan06Eco",1
"1074","Knu01Ame","Soo07Urb",1
"1075","Knu01Ame","Bos08Reg",1
"1076","Knu01Ame","LeG08Emp",1
"1077","Knu01Ame","Nis08Jou",1
"1078","Knu01Ame","Dim09Urb",1
"1079","Knu01Ame","XuZ09Urb",1
"1080","Knu01Ame","Gie10Jou",1
"1081","Knu01Ame","Gon10Jou",1
"1082","Knu01Ame","Hol10Nat",1
"1083","Knu01Ame","Pen10Phy",1
"1084","Knu01Ame","Gab11Jou",1
"1085","Knu01Ame","Roz11Ame",1
"1086","Knu01Ame","Arr12Reg",1
"1087","Knu01Ame","Ber12Cit",1
"1088","Knu01Ame","Gul12Age",1
"1089","Knu01Ame","Sch12Reg",1
"1090","Knu01Ame","She12Com",1
"1091","Knu01Ame","Del13Eur",1
"1092","Knu01Ame","Gan13Eco",1
"1093","Knu01Ame","Iye13Eur",1
"1094","Knu01Ame","Mor13Tex",1
"1095","Knu01Ame","Mor13Tow",1
"1096","Knu01Ame","Ven13Oec",1
"1097","Knu01Ame","Ama14Int",1
"1098","Knu01Ame","Ara14Eco",1
"1099","Knu01Ame","Kum14Jou",1
"1100","Knu01Ame","Luc14Eco",1
"1101","Knu01Ame","Bre15Int",1
"1102","Knu01Ame","Ezz15Rev",1
"1103","Knu01Ame","Faz15Jou",1
"1104","Knu01Ame","Ign15Dis",1
"1105","Knu01Ame","Mod15Qua",1
"1106","Knu01Ame","Pum15Cyb",1
"1107","Knu01Ame","Cie16Mis",1
"1108","Knu01Ame","Li_16Wor",1
"1109","Knu01Ame","Man16Reg",1
"1110","Knu01Ame","Ziq16Asi",1
"1111","Son02Urb","Bla03Jou",1
"1112","Son02Urb","Nau03Jou",1
"1113","Son02Urb","Del04Con",1
"1114","Son02Urb","Eec04The",1
"1115","Son02Urb","And05Reg",1
"1116","Son02Urb","Cra05Con",1
"1117","Son02Urb","Soo05Reg",1
"1118","Son02Urb","Gan06Eco",1
"1119","Son02Urb","Soo07Urb",1
"1120","Son02Urb","Bos08Reg",1
"1121","Son02Urb","LeG08Emp",1
"1122","Son02Urb","Nis08Jou",1
"1123","Son02Urb","Dim09Urb",1
"1124","Son02Urb","XuZ09Urb",1
"1125","Son02Urb","Gie10Jou",1
"1126","Son02Urb","Gon10Jou",1
"1127","Son02Urb","Hol10Nat",1
"1128","Son02Urb","Pen10Phy",1
"1129","Son02Urb","Gab11Jou",1
"1130","Son02Urb","Roz11Ame",1
"1131","Son02Urb","Arr12Reg",1
"1132","Son02Urb","Ber12Cit",1
"1133","Son02Urb","Gul12Age",1
"1134","Son02Urb","Sch12Reg",1
"1135","Son02Urb","She12Com",1
"1136","Son02Urb","Del13Eur",1
"1137","Son02Urb","Gan13Eco",1
"1138","Son02Urb","Iye13Eur",1
"1139","Son02Urb","Mor13Tex",1
"1140","Son02Urb","Mor13Tow",1
"1141","Son02Urb","Ven13Oec",1
"1142","Son02Urb","Ama14Int",1
"1143","Son02Urb","Ara14Eco",1
"1144","Son02Urb","Kum14Jou",1
"1145","Son02Urb","Luc14Eco",1
"1146","Son02Urb","Bre15Int",1
"1147","Son02Urb","Ezz15Rev",1
"1148","Son02Urb","Faz15Jou",1
"1149","Son02Urb","Ign15Dis",1
"1150","Son02Urb","Mod15Qua",1
"1151","Son02Urb","Pum15Cyb",1
"1152","Son02Urb","Cie16Mis",1
"1153","Son02Urb","Li_16Wor",1
"1154","Son02Urb","Man16Reg",1
"1155","Son02Urb","Ziq16Asi",1
"1156","Bla03Jou","Nau03Jou",1
"1157","Bla03Jou","Del04Con",1
"1158","Bla03Jou","Eec04The",1
"1159","Bla03Jou","And05Reg",1
"1160","Bla03Jou","Cra05Con",1
"1161","Bla03Jou","Soo05Reg",1
"1162","Bla03Jou","Gan06Eco",1
"1163","Bla03Jou","Soo07Urb",1
"1164","Bla03Jou","Bos08Reg",1
"1165","Bla03Jou","LeG08Emp",1
"1166","Bla03Jou","Nis08Jou",1
"1167","Bla03Jou","Dim09Urb",1
"1168","Bla03Jou","XuZ09Urb",1
"1169","Bla03Jou","Gie10Jou",1
"1170","Bla03Jou","Gon10Jou",1
"1171","Bla03Jou","Hol10Nat",1
"1172","Bla03Jou","Pen10Phy",1
"1173","Bla03Jou","Gab11Jou",1
"1174","Bla03Jou","Roz11Ame",1
"1175","Bla03Jou","Arr12Reg",1
"1176","Bla03Jou","Ber12Cit",1
"1177","Bla03Jou","Gul12Age",1
"1178","Bla03Jou","Sch12Reg",1
"1179","Bla03Jou","She12Com",1
"1180","Bla03Jou","Del13Eur",1
"1181","Bla03Jou","Gan13Eco",1
"1182","Bla03Jou","Iye13Eur",1
"1183","Bla03Jou","Mor13Tex",1
"1184","Bla03Jou","Mor13Tow",1
"1185","Bla03Jou","Ven13Oec",1
"1186","Bla03Jou","Ama14Int",1
"1187","Bla03Jou","Ara14Eco",1
"1188","Bla03Jou","Kum14Jou",1
"1189","Bla03Jou","Luc14Eco",1
"1190","Bla03Jou","Bre15Int",1
"1191","Bla03Jou","Ezz15Rev",1
"1192","Bla03Jou","Faz15Jou",1
"1193","Bla03Jou","Ign15Dis",1
"1194","Bla03Jou","Mod15Qua",1
"1195","Bla03Jou","Pum15Cyb",1
"1196","Bla03Jou","Cie16Mis",1
"1197","Bla03Jou","Li_16Wor",1
"1198","Bla03Jou","Man16Reg",1
"1199","Bla03Jou","Ziq16Asi",1
"1200","Nau03Jou","Del04Con",1
"1201","Nau03Jou","Eec04The",1
"1202","Nau03Jou","And05Reg",1
"1203","Nau03Jou","Cra05Con",1
"1204","Nau03Jou","Soo05Reg",1
"1205","Nau03Jou","Gan06Eco",1
"1206","Nau03Jou","Soo07Urb",1
"1207","Nau03Jou","Bos08Reg",1
"1208","Nau03Jou","LeG08Emp",1
"1209","Nau03Jou","Nis08Jou",1
"1210","Nau03Jou","Dim09Urb",1
"1211","Nau03Jou","XuZ09Urb",1
"1212","Nau03Jou","Gie10Jou",1
"1213","Nau03Jou","Gon10Jou",1
"1214","Nau03Jou","Hol10Nat",1
"1215","Nau03Jou","Pen10Phy",1
"1216","Nau03Jou","Gab11Jou",1
"1217","Nau03Jou","Roz11Ame",1
"1218","Nau03Jou","Arr12Reg",1
"1219","Nau03Jou","Ber12Cit",1
"1220","Nau03Jou","Gul12Age",1
"1221","Nau03Jou","Sch12Reg",1
"1222","Nau03Jou","She12Com",1
"1223","Nau03Jou","Del13Eur",1
"1224","Nau03Jou","Gan13Eco",1
"1225","Nau03Jou","Iye13Eur",1
"1226","Nau03Jou","Mor13Tex",1
"1227","Nau03Jou","Mor13Tow",1
"1228","Nau03Jou","Ven13Oec",1
"1229","Nau03Jou","Ama14Int",1
"1230","Nau03Jou","Ara14Eco",1
"1231","Nau03Jou","Kum14Jou",1
"1232","Nau03Jou","Luc14Eco",1
"1233","Nau03Jou","Bre15Int",1
"1234","Nau03Jou","Ezz15Rev",1
"1235","Nau03Jou","Faz15Jou",1
"1236","Nau03Jou","Ign15Dis",1
"1237","Nau03Jou","Mod15Qua",1
"1238","Nau03Jou","Pum15Cyb",1
"1239","Nau03Jou","Cie16Mis",1
"1240","Nau03Jou","Li_16Wor",1
"1241","Nau03Jou","Man16Reg",1
"1242","Nau03Jou","Ziq16Asi",1
"1243","Del04Con","Eec04The",1
"1244","Del04Con","And05Reg",1
"1245","Del04Con","Cra05Con",1
"1246","Del04Con","Soo05Reg",1
"1247","Del04Con","Gan06Eco",1
"1248","Del04Con","Soo07Urb",1
"1249","Del04Con","Bos08Reg",1
"1250","Del04Con","LeG08Emp",1
"1251","Del04Con","Nis08Jou",1
"1252","Del04Con","Dim09Urb",1
"1253","Del04Con","XuZ09Urb",1
"1254","Del04Con","Gie10Jou",1
"1255","Del04Con","Gon10Jou",1
"1256","Del04Con","Hol10Nat",1
"1257","Del04Con","Pen10Phy",1
"1258","Del04Con","Gab11Jou",1
"1259","Del04Con","Roz11Ame",1
"1260","Del04Con","Arr12Reg",1
"1261","Del04Con","Ber12Cit",1
"1262","Del04Con","Gul12Age",1
"1263","Del04Con","Sch12Reg",1
"1264","Del04Con","She12Com",1
"1265","Del04Con","Del13Eur",1
"1266","Del04Con","Gan13Eco",1
"1267","Del04Con","Iye13Eur",1
"1268","Del04Con","Mor13Tex",1
"1269","Del04Con","Mor13Tow",1
"1270","Del04Con","Ven13Oec",1
"1271","Del04Con","Ama14Int",1
"1272","Del04Con","Ara14Eco",1
"1273","Del04Con","Kum14Jou",1
"1274","Del04Con","Luc14Eco",1
"1275","Del04Con","Bre15Int",1
"1276","Del04Con","Ezz15Rev",1
"1277","Del04Con","Faz15Jou",1
"1278","Del04Con","Ign15Dis",1
"1279","Del04Con","Mod15Qua",1
"1280","Del04Con","Pum15Cyb",1
"1281","Del04Con","Cie16Mis",1
"1282","Del04Con","Li_16Wor",1
"1283","Del04Con","Man16Reg",1
"1284","Del04Con","Ziq16Asi",1
"1285","Eec04The","And05Reg",1
"1286","Eec04The","Cra05Con",1
"1287","Eec04The","Soo05Reg",1
"1288","Eec04The","Gan06Eco",1
"1289","Eec04The","Soo07Urb",1
"1290","Eec04The","Bos08Reg",1
"1291","Eec04The","LeG08Emp",1
"1292","Eec04The","Nis08Jou",1
"1293","Eec04The","Dim09Urb",1
"1294","Eec04The","XuZ09Urb",1
"1295","Eec04The","Gie10Jou",1
"1296","Eec04The","Gon10Jou",1
"1297","Eec04The","Hol10Nat",1
"1298","Eec04The","Pen10Phy",1
"1299","Eec04The","Gab11Jou",1
"1300","Eec04The","Roz11Ame",1
"1301","Eec04The","Arr12Reg",1
"1302","Eec04The","Ber12Cit",1
"1303","Eec04The","Gul12Age",1
"1304","Eec04The","Sch12Reg",1
"1305","Eec04The","She12Com",1
"1306","Eec04The","Del13Eur",1
"1307","Eec04The","Gan13Eco",1
"1308","Eec04The","Iye13Eur",1
"1309","Eec04The","Mor13Tex",1
"1310","Eec04The","Mor13Tow",1
"1311","Eec04The","Ven13Oec",1
"1312","Eec04The","Ama14Int",1
"1313","Eec04The","Ara14Eco",1
"1314","Eec04The","Kum14Jou",1
"1315","Eec04The","Luc14Eco",1
"1316","Eec04The","Bre15Int",1
"1317","Eec04The","Ezz15Rev",1
"1318","Eec04The","Faz15Jou",1
"1319","Eec04The","Ign15Dis",1
"1320","Eec04The","Mod15Qua",1
"1321","Eec04The","Pum15Cyb",1
"1322","Eec04The","Cie16Mis",1
"1323","Eec04The","Li_16Wor",1
"1324","Eec04The","Man16Reg",1
"1325","Eec04The","Ziq16Asi",1
"1326","And05Reg","Cra05Con",1
"1327","And05Reg","Soo05Reg",1
"1328","And05Reg","Gan06Eco",1
"1329","And05Reg","Soo07Urb",1
"1330","And05Reg","Bos08Reg",1
"1331","And05Reg","LeG08Emp",1
"1332","And05Reg","Nis08Jou",1
"1333","And05Reg","Dim09Urb",1
"1334","And05Reg","XuZ09Urb",1
"1335","And05Reg","Gie10Jou",1
"1336","And05Reg","Gon10Jou",1
"1337","And05Reg","Hol10Nat",1
"1338","And05Reg","Pen10Phy",1
"1339","And05Reg","Gab11Jou",1
"1340","And05Reg","Roz11Ame",1
"1341","And05Reg","Arr12Reg",1
"1342","And05Reg","Ber12Cit",1
"1343","And05Reg","Gul12Age",1
"1344","And05Reg","Sch12Reg",1
"1345","And05Reg","She12Com",1
"1346","And05Reg","Del13Eur",1
"1347","And05Reg","Gan13Eco",1
